Sample ID,Prey species (Eng),Prey species (Eng)_correct,Prey species (lat),Family,Prey remain,Wear class,Otolith length  (mm),Otolith width (mm),Prey length measured (cm),n,Notes,Year,Months,Quarter,LAT,LON
KS_2024_25,Cod,Cod,Gadus morhua,Gadidae,otolith,1,11.073,5.14,,1,,2024,4,2,58.927689,11.128292
KS_2024_25,Cod,Cod,Gadus morhua,Gadidae,otolith,2,6.35,2.583,,1,,2024,4,2,58.927689,11.128292
KS_2024_25,Cod,Cod,Gadus morhua,Gadidae,otolith,2,6.24,2.614,,1,,2024,4,2,58.927689,11.128292
KS_2024_25,Cod,Cod,Gadus morhua,Gadidae,otolith,1,11.375,5.116,,1,,2024,4,2,58.927689,11.128292
KS_2024_25,Cod,Cod,Gadus morhua,Gadidae,otolith,3,6.066,2.365,,1,,2024,4,2,58.927689,11.128292
KS_2024_25,Cod,Cod,Gadus morhua,Gadidae,otolith,3,6.777,2.56,,1,,2024,4,2,58.927689,11.128292
KS_2024_25,Haddock,Haddock,Melanogrammus aeglefinus,Gadidae,otolith,2,7.287,2.573,,1,,2024,4,2,58.927689,11.128292
KS_2024_25,Haddock,Haddock,Melanogrammus aeglefinus,Gadidae,otolith,3,6.135,2.224,,1,,2024,4,2,58.927689,11.128292
KS_2024_25,Haddock,Haddock,Melanogrammus aeglefinus,Gadidae,otolith,3,6.655,2.375,,1,,2024,4,2,58.927689,11.128292
KS_2024_25,Haddock,Haddock,Melanogrammus aeglefinus,Gadidae,otolith,3,6.049,2.262,,1,,2024,4,2,58.927689,11.128292
KS_2024_25,stone,Debris,Debris,Debris,non-prey items,,,,,1,1 stone,2024,4,2,58.927689,11.128292
KS_2024_25,Wrasse,Wrasse,Labridae,Labridae,otolith,2,2.066,1.291,,1,,2024,4,2,58.927689,11.128292
KS_2024_25,Wrasse,Wrasse,Labridae,Labridae,otolith,2,2.083,1.339,,1,,2024,4,2,58.927689,11.128292
KS_2024_25,Wrasse,Wrasse,Labridae,Labridae,otolith,3,1.521,1.034,,1,,2024,4,2,58.927689,11.128292
KS_2024_25,Wrasse,Wrasse,Labridae,Labridae,otolith,3,1.589,1.04,,1,,2024,4,2,58.927689,11.128292
KS_2024_25,Cod,Cod,Gadus morhua,Gadidae,otolith,2,6.866,2.861,,1,,2024,4,2,58.927689,11.128292
KS_2024_25,Cod,Cod,Gadus morhua,Gadidae,otolith,2,6.959,2.82,,1,,2024,4,2,58.927689,11.128292
KS_2024_25,Cod,Cod,Gadus morhua,Gadidae,otolith,2,7.856,3.331,,1,,2024,4,2,58.927689,11.128292
KS_2024_25,Cod,Cod,Gadus morhua,Gadidae,otolith,2,7.826,3.185,,1,,2024,4,2,58.927689,11.128292
KS_2024_25,Cod,Cod,Gadus morhua,Gadidae,otolith,2,8.2,3.637,,1,,2024,4,2,58.927689,11.128292
KS_2024_25,Cod,Cod,Gadus morhua,Gadidae,otolith,2,7.149,3.072,,1,,2024,4,2,58.927689,11.128292
KS_2024_25,Cod,Cod,Gadus morhua,Gadidae,otolith,2,8.475,3.677,,1,,2024,4,2,58.927689,11.128292
KS_2024_25,Cod,Cod,Gadus morhua,Gadidae,otolith,3,4.892,1.947,,1,,2024,4,2,58.927689,11.128292
KS_2024_25,Cod,Cod,Gadus morhua,Gadidae,otolith,3,10.163,3.76,,1,,2024,4,2,58.927689,11.128292
KS_2024_25,Cod,Cod,Gadus morhua,Gadidae,otolith,3,7.284,3.027,,1,,2024,4,2,58.927689,11.128292
KS_2024_25,Cod,Cod,Gadus morhua,Gadidae,otolith,3,4.879,1.947,,1,,2024,4,2,58.927689,11.128292
KS_2024_25,Haddock,Haddock,Melanogrammus aeglefinus,Gadidae,otolith,2,7.203,2.515,,1,,2024,4,2,58.927689,11.128292
KS_2024_25,Haddock,Haddock,Melanogrammus aeglefinus,Gadidae,otolith,2,7.412,2.779,,1,,2024,4,2,58.927689,11.128292
KS_2024_25,Haddock,Haddock,Melanogrammus aeglefinus,Gadidae,otolith,3,7.105,2.602,,1,,2024,4,2,58.927689,11.128292
KS_2024_25,Haddock,Haddock,Melanogrammus aeglefinus,Gadidae,otolith,3,7.656,2.525,,1,,2024,4,2,58.927689,11.128292
KS_2024_25,Trisopterus sp.,Trisopterus sp.,Trisopterus sp.,Gadidae,otolith,2,5.494,2.528,,1,,2024,4,2,58.927689,11.128292
KS_2024_25,Trisopterus sp.,Trisopterus sp.,Trisopterus sp.,Gadidae,otolith,2,5.586,2.515,,1,,2024,4,2,58.927689,11.128292
KS_2024_25,Trisopterus sp.,Trisopterus sp.,Trisopterus sp.,Gadidae,otolith,3,4.906,2.316,,1,,2024,4,2,58.927689,11.128292
KS_2024_25,Trisopterus sp.,Trisopterus sp.,Trisopterus sp.,Gadidae,otolith,3,4.107,2.155,,1,,2024,4,2,58.927689,11.128292
KS_2024_25,Wrasse,Wrasse,Labridae,Labridae,otolith,2,1.711,1.027,,1,,2024,4,2,58.927689,11.128292
KS_2024_25,Wrasse,Wrasse,Labridae,Labridae,otolith,2,2.643,1.298,,1,,2024,4,2,58.927689,11.128292
KS_2024_25,Wrasse,Wrasse,Labridae,Labridae,otolith,2,2.215,1.245,,1,,2024,4,2,58.927689,11.128292
KS_2024_25,Wrasse,Wrasse,Labridae,Labridae,otolith,2,2.714,1.358,,1,,2024,4,2,58.927689,11.128292
KS_2024_25,Wrasse,Wrasse,Labridae,Labridae,otolith,3,1.545,0.953,,1,,2024,4,2,58.927689,11.128292
KS_2024_25,Wrasse,Wrasse,Labridae,Labridae,otolith,3,2.236,1.298,,1,,2024,4,2,58.927689,11.128292
KS_2024_25,Sprat,Sprat,Sprattus sprattus,Clupeidae,otolith,3,1.145,0.811,,1,,2024,4,2,58.927689,11.128292
KS_2024_25,Gobiidae,Gobiidae,Gobiidae,Gobiidae,otolith,3,0.886,0.751,,1,,2024,4,2,58.927689,11.128292
KS_2024_25,Gobiidae,Gobiidae,Gobiidae,Gobiidae,otolith,3,0.863,0.669,,1,,2024,4,2,58.927689,11.128292
KS_2024_25,Gobiidae,Gobiidae,Gobiidae,Gobiidae,otolith,3,0.811,0.63,,1,,2024,4,2,58.927689,11.128292
KS_2024_25,unknown,Unknown,Unknown,Unknown,green bones,,,,,1,,2024,4,2,58.927689,11.128292
KS_2024_26,Cod,Cod,Gadus morhua,Gadidae,otolith,1,10.577,5.012,,1,,2024,2,1,58.79169,11.15593
KS_2024_26,Cod,Cod,Gadus morhua,Gadidae,otolith,1,10.635,4.794,,1,,2024,2,1,58.79169,11.15593
KS_2024_26,Cod,Cod,Gadus morhua,Gadidae,otolith,2,8.835,3.245,,1,,2024,2,1,58.79169,11.15593
KS_2024_26,Cod,Cod,Gadus morhua,Gadidae,otolith,2,9.21,3.439,,1,,2024,2,1,58.79169,11.15593
KS_2024_26,Saithe/Pollock/Haddock,Saithe / Pollack / Haddock,Pollachius virens / Pollachius pollachius / Melanogrammus aeglefinus,Gadidae,otolith,3,5.246,1.805,,1,,2024,2,1,58.79169,11.15593
KS_2024_26,Eel,Eel,Anguilla anguilla,Anguillidae,otolith,1,3.286,1.924,,1,,2024,2,1,58.79169,11.15593
KS_2024_26,Eel,Eel,Anguilla anguilla,Anguillidae,otolith,2,2.181,1.372,,1,,2024,2,1,58.79169,11.15593
KS_2024_26,Eel,Eel,Anguilla anguilla,Anguillidae,otolith,3,2.065,1.315,,1,,2024,2,1,58.79169,11.15593
KS_2024_26,Wrasse,Wrasse,Labridae,Labridae,otolith,3,1.159,0.777,,1,,2024,2,1,58.79169,11.15593
KS_2024_26,Wrasse,Wrasse,Labridae,Labridae,otolith,3,1.221,0.808,,1,,2024,2,1,58.79169,11.15593
KS_2024_26,Eel,Eel,Anguilla anguilla,Anguillidae,otolith,1,3.199,1.895,,1,,2024,2,1,58.79169,11.15593
KS_2024_26,Eel,Eel,Anguilla anguilla,Anguillidae,otolith,1,3.325,2.129,,1,,2024,2,1,58.79169,11.15593
KS_2024_26,Eel,Eel,Anguilla anguilla,Anguillidae,otolith,1,2.515,1.58,,1,,2024,2,1,58.79169,11.15593
KS_2024_26,Eel,Eel,Anguilla anguilla,Anguillidae,otolith,1,2.499,1.562,,1,,2024,2,1,58.79169,11.15593
KS_2024_26,Eel,Eel,Anguilla anguilla,Anguillidae,otolith,1,3.339,1.99,,1,,2024,2,1,58.79169,11.15593
KS_2024_26,Eel,Eel,Anguilla anguilla,Anguillidae,otolith,2,3.168,1.804,,1,,2024,2,1,58.79169,11.15593
KS_2024_26,Eel,Eel,Anguilla anguilla,Anguillidae,otolith,2,3.449,2.155,,1,,2024,2,1,58.79169,11.15593
KS_2024_26,Eel,Eel,Anguilla anguilla,Anguillidae,otolith,2,3.232,1.907,,1,,2024,2,1,58.79169,11.15593
KS_2024_26,Eel,Eel,Anguilla anguilla,Anguillidae,otolith,3,1.58,0.949,,1,,2024,2,1,58.79169,11.15593
KS_2024_26,Sandeel,Sandeel,Ammodytes sp.,Ammodytidae,otolith,1,2.728,1.315,,1,,2024,2,1,58.79169,11.15593
KS_2024_21,Long Rough Dab,Long rough dab,Hippoglossoides platessoides,Pleuronectidae,otolith,2,3.382,2.303,,1,,2016,10,4,58.947618,11.093702
KS_2024_21,Long Rough Dab,Long rough dab,Hippoglossoides platessoides,Pleuronectidae,otolith,2,3.244,2.597,,1,,2016,10,4,58.947618,11.093702
KS_2024_21,Long Rough Dab,Long rough dab,Hippoglossoides platessoides,Pleuronectidae,otolith,2,3.816,2.994,,1,,2016,10,4,58.947618,11.093702
KS_2024_21,Trisopterus sp.,Trisopterus sp.,Trisopterus sp.,Gadidae,otolith,2,5.48,2.41,,1,,2016,10,4,58.947618,11.093702
KS_2024_21,Sandeel,Sandeel,Ammodytes sp.,Ammodytidae,otolith,2,2.788,1.494,,1,,2016,10,4,58.947618,11.093702
KS_2024_21,Sandeel,Sandeel,Ammodytes sp.,Ammodytidae,otolith,2,2.789,1.477,,1,,2016,10,4,58.947618,11.093702
KS_2024_21,Sandeel,Sandeel,Ammodytes sp.,Ammodytidae,otolith,2,2.511,1.254,,1,,2016,10,4,58.947618,11.093702
KS_2024_21,Sandeel,Sandeel,Ammodytes sp.,Ammodytidae,otolith,2,2.304,1.205,,1,,2016,10,4,58.947618,11.093702
KS_2024_21,Sandeel,Sandeel,Ammodytes sp.,Ammodytidae,otolith,2,2.731,1.304,,1,,2016,10,4,58.947618,11.093702
KS_2024_21,Sandeel,Sandeel,Ammodytes sp.,Ammodytidae,otolith,2,2.368,1.256,,1,,2016,10,4,58.947618,11.093702
KS_2024_21,Sandeel,Sandeel,Ammodytes sp.,Ammodytidae,otolith,2,2.634,1.301,,1,,2016,10,4,58.947618,11.093702
KS_2024_21,Sandeel,Sandeel,Ammodytes sp.,Ammodytidae,otolith,2,2.213,1.217,,1,,2016,10,4,58.947618,11.093702
KS_2024_21,Sandeel,Sandeel,Ammodytes sp.,Ammodytidae,otolith,2,2.298,1.136,,1,,2016,10,4,58.947618,11.093702
KS_2024_21,Sandeel,Sandeel,Ammodytes sp.,Ammodytidae,otolith,2,2.316,1.15,,1,,2016,10,4,58.947618,11.093702
KS_2024_21,Sandeel,Sandeel,Ammodytes sp.,Ammodytidae,otolith,2,2.292,1.115,,1,,2016,10,4,58.947618,11.093702
KS_2024_21,Smelt,Smelt,Osmerus eperlanus,Osmeridae,otolith,2,1.814,1.366,,1,,2016,10,4,58.947618,11.093702
KS_2024_21,Sprat,Sprat,Sprattus sprattus,Clupeidae,otolith,2,1.783,1.185,,1,,2016,10,4,58.947618,11.093702
KS_2024_21,Sprat,Sprat,Sprattus sprattus,Clupeidae,otolith,2,1.967,1.301,,1,,2016,10,4,58.947618,11.093702
KS_2024_21,Sprat,Sprat,Sprattus sprattus,Clupeidae,otolith,2,1.797,1.071,,1,,2016,10,4,58.947618,11.093702
KS_2024_21,Sprat,Sprat,Sprattus sprattus,Clupeidae,otolith,2,1.37,0.9,,1,,2016,10,4,58.947618,11.093702
KS_2024_21,Sprat,Sprat,Sprattus sprattus,Clupeidae,otolith,2,1.44,0.965,,1,,2016,10,4,58.947618,11.093702
KS_2024_21,Sprat,Sprat,Sprattus sprattus,Clupeidae,otolith,2,1.842,1.177,,1,,2016,10,4,58.947618,11.093702
KS_2024_21,Sprat,Sprat,Sprattus sprattus,Clupeidae,otolith,2,1.426,0.926,,1,,2016,10,4,58.947618,11.093702
KS_2024_21,Sprat,Sprat,Sprattus sprattus,Clupeidae,otolith,2,1.785,1.091,,1,,2016,10,4,58.947618,11.093702
KS_2024_21,Sprat,Sprat,Sprattus sprattus,Clupeidae,otolith,2,1.373,0.931,,1,,2016,10,4,58.947618,11.093702
KS_2024_21,Sprat,Sprat,Sprattus sprattus,Clupeidae,otolith,2,1.835,1.267,,1,,2016,10,4,58.947618,11.093702
KS_2024_21,Sprat,Sprat,Sprattus sprattus,Clupeidae,otolith,2,1.758,1.18,,1,,2016,10,4,58.947618,11.093702
KS_2024_21,Sprat,Sprat,Sprattus sprattus,Clupeidae,otolith,2,1.284,0.869,,1,,2016,10,4,58.947618,11.093702
KS_2024_21,Sprat,Sprat,Sprattus sprattus,Clupeidae,otolith,2,1.385,0.893,,1,,2016,10,4,58.947618,11.093702
KS_2024_21,Sprat,Sprat,Sprattus sprattus,Clupeidae,otolith,2,1.165,0.728,,1,,2016,10,4,58.947618,11.093702
KS_2024_21,Sprat,Sprat,Sprattus sprattus,Clupeidae,otolith,2,1.582,1,,1,,2016,10,4,58.947618,11.093702
KS_2024_21,Sprat,Sprat,Sprattus sprattus,Clupeidae,otolith,2,1.256,0.848,,1,,2016,10,4,58.947618,11.093702
KS_2024_21,Sprat,Sprat,Sprattus sprattus,Clupeidae,otolith,2,1.43,0.922,,1,,2016,10,4,58.947618,11.093702
KS_2024_21,Sprat,Sprat,Sprattus sprattus,Clupeidae,otolith,2,1.393,0.932,,1,,2016,10,4,58.947618,11.093702
KS_2024_21,Sprat,Sprat,Sprattus sprattus,Clupeidae,otolith,2,1.782,1.048,,1,,2016,10,4,58.947618,11.093702
KS_2024_21,Sprat,Sprat,Sprattus sprattus,Clupeidae,otolith,2,1.428,0.908,,1,,2016,10,4,58.947618,11.093702
KS_2024_21,Sprat,Sprat,Sprattus sprattus,Clupeidae,otolith,2,1.604,1.157,,1,,2016,10,4,58.947618,11.093702
KS_2024_21,Sprat,Sprat,Sprattus sprattus,Clupeidae,otolith,2,1.395,0.869,,1,,2016,10,4,58.947618,11.093702
KS_2024_21,Sprat,Sprat,Sprattus sprattus,Clupeidae,otolith,2,1.543,0.977,,1,,2016,10,4,58.947618,11.093702
KS_2024_21,Sprat,Sprat,Sprattus sprattus,Clupeidae,otolith,2,1.581,1.022,,1,,2016,10,4,58.947618,11.093702
KS_2024_21,Sprat,Sprat,Sprattus sprattus,Clupeidae,otolith,2,1.627,1.021,,1,,2016,10,4,58.947618,11.093702
KS_2024_21,Sprat,Sprat,Sprattus sprattus,Clupeidae,otolith,2,1.82,1.306,,1,,2016,10,4,58.947618,11.093702
KS_2024_21,Sprat,Sprat,Sprattus sprattus,Clupeidae,otolith,2,1.369,0.882,,1,,2016,10,4,58.947618,11.093702
KS_2024_21,Sprat,Sprat,Sprattus sprattus,Clupeidae,otolith,2,1.616,1.064,,1,,2016,10,4,58.947618,11.093702
KS_2024_21,Sprat,Sprat,Sprattus sprattus,Clupeidae,otolith,2,1.456,0.943,,1,,2016,10,4,58.947618,11.093702
KS_2024_21,Sprat,Sprat,Sprattus sprattus,Clupeidae,otolith,2,1.452,0.946,,1,,2016,10,4,58.947618,11.093702
KS_2024_21,Sprat,Sprat,Sprattus sprattus,Clupeidae,otolith,2,1.56,0.986,,1,,2016,10,4,58.947618,11.093702
KS_2024_21,Sprat,Sprat,Sprattus sprattus,Clupeidae,otolith,2,1.403,0.923,,1,,2016,10,4,58.947618,11.093702
KS_2024_21,Sprat,Sprat,Sprattus sprattus,Clupeidae,otolith,2,1.637,1.091,,1,,2016,10,4,58.947618,11.093702
KS_2024_21,Sprat,Sprat,Sprattus sprattus,Clupeidae,otolith,2,1.358,0.937,,1,,2016,10,4,58.947618,11.093702
KS_2024_21,Sprat,Sprat,Sprattus sprattus,Clupeidae,otolith,2,1.688,1.105,,1,,2016,10,4,58.947618,11.093702
KS_2024_21,Sprat,Sprat,Sprattus sprattus,Clupeidae,otolith,2,1.531,0.924,,1,,2016,10,4,58.947618,11.093702
KS_2024_21,Sprat,Sprat,Sprattus sprattus,Clupeidae,otolith,2,1.372,0.889,,1,,2016,10,4,58.947618,11.093702
KS_2024_21,Sprat,Sprat,Sprattus sprattus,Clupeidae,otolith,2,1.616,1.109,,1,,2016,10,4,58.947618,11.093702
KS_2024_21,Sprat,Sprat,Sprattus sprattus,Clupeidae,otolith,2,1.441,0.984,,1,,2016,10,4,58.947618,11.093702
KS_2024_21,Sprat,Sprat,Sprattus sprattus,Clupeidae,otolith,2,1.732,1.167,,1,,2016,10,4,58.947618,11.093702
KS_2024_21,Sprat,Sprat,Sprattus sprattus,Clupeidae,otolith,2,1.599,1.144,,1,,2016,10,4,58.947618,11.093702
KS_2024_21,Sprat,Sprat,Sprattus sprattus,Clupeidae,otolith,2,1.208,0.775,,1,,2016,10,4,58.947618,11.093702
KS_2024_21,Sprat,Sprat,Sprattus sprattus,Clupeidae,otolith,2,1.329,0.876,,1,,2016,10,4,58.947618,11.093702
KS_2024_21,Sprat,Sprat,Sprattus sprattus,Clupeidae,otolith,2,1.724,1.086,,1,,2016,10,4,58.947618,11.093702
KS_2024_21,Sprat,Sprat,Sprattus sprattus,Clupeidae,otolith,2,1.341,0.92,,1,,2016,10,4,58.947618,11.093702
KS_2024_21,Sprat,Sprat,Sprattus sprattus,Clupeidae,otolith,2,1.368,0.934,,1,,2016,10,4,58.947618,11.093702
KS_2024_21,Sprat,Sprat,Sprattus sprattus,Clupeidae,otolith,2,1.374,0.868,,1,,2016,10,4,58.947618,11.093702
KS_2024_21,Sprat,Sprat,Sprattus sprattus,Clupeidae,otolith,2,1.564,0.964,,1,,2016,10,4,58.947618,11.093702
KS_2024_21,Sprat,Sprat,Sprattus sprattus,Clupeidae,otolith,2,1.418,0.941,,1,,2016,10,4,58.947618,11.093702
KS_2024_21,Sprat,Sprat,Sprattus sprattus,Clupeidae,otolith,2,1.363,0.894,,1,,2016,10,4,58.947618,11.093702
KS_2024_21,Sprat,Sprat,Sprattus sprattus,Clupeidae,otolith,2,1.741,1.151,,1,,2016,10,4,58.947618,11.093702
KS_2024_21,Sprat,Sprat,Sprattus sprattus,Clupeidae,otolith,2,1.363,0.852,,1,,2016,10,4,58.947618,11.093702
KS_2024_21,Sprat,Sprat,Sprattus sprattus,Clupeidae,otolith,2,1.539,1.009,,1,,2016,10,4,58.947618,11.093702
KS_2024_21,Sprat,Sprat,Sprattus sprattus,Clupeidae,otolith,2,1.398,0.865,,1,,2016,10,4,58.947618,11.093702
KS_2024_21,Sprat,Sprat,Sprattus sprattus,Clupeidae,otolith,2,1.286,0.807,,1,,2016,10,4,58.947618,11.093702
KS_2024_21,Sprat,Sprat,Sprattus sprattus,Clupeidae,otolith,2,1.424,0.912,,1,,2016,10,4,58.947618,11.093702
KS_2024_21,Sprat,Sprat,Sprattus sprattus,Clupeidae,otolith,3,0.927,0.626,,1,,2016,10,4,58.947618,11.093702
KS_2024_21,Sprat,Sprat,Sprattus sprattus,Clupeidae,otolith,3,0.877,0.606,,1,,2016,10,4,58.947618,11.093702
KS_2024_21,Sprat,Sprat,Sprattus sprattus,Clupeidae,otolith,3,1.21,0.786,,1,,2016,10,4,58.947618,11.093702
KS_2024_21,Sprat,Sprat,Sprattus sprattus,Clupeidae,otolith,3,1.436,0.863,,1,,2016,10,4,58.947618,11.093702
KS_2024_21,Sprat,Sprat,Sprattus sprattus,Clupeidae,otolith,3,1.461,0.936,,1,,2016,10,4,58.947618,11.093702
KS_2024_21,Sprat,Sprat,Sprattus sprattus,Clupeidae,otolith,3,1.456,0.838,,1,,2016,10,4,58.947618,11.093702
KS_2024_21,Sprat,Sprat,Sprattus sprattus,Clupeidae,otolith,3,1.546,0.958,,1,,2016,10,4,58.947618,11.093702
KS_2024_21,Sprat,Sprat,Sprattus sprattus,Clupeidae,otolith,3,1.445,0.862,,1,,2016,10,4,58.947618,11.093702
KS_2024_21,Sprat,Sprat,Sprattus sprattus,Clupeidae,otolith,3,1.438,0.829,,1,,2016,10,4,58.947618,11.093702
KS_2024_21,Sprat,Sprat,Sprattus sprattus,Clupeidae,otolith,3,1.362,0.889,,1,,2016,10,4,58.947618,11.093702
KS_2024_21,Sprat,Sprat,Sprattus sprattus,Clupeidae,otolith,3,1.666,1.025,,1,,2016,10,4,58.947618,11.093702
KS_2024_21,Sprat,Sprat,Sprattus sprattus,Clupeidae,otolith,3,1.616,0.976,,1,,2016,10,4,58.947618,11.093702
KS_2024_21,Sprat,Sprat,Sprattus sprattus,Clupeidae,otolith,3,1.554,1.03,,1,,2016,10,4,58.947618,11.093702
KS_2024_21,Sprat,Sprat,Sprattus sprattus,Clupeidae,otolith,3,1.515,1.05,,1,,2016,10,4,58.947618,11.093702
KS_2024_21,Sprat,Sprat,Sprattus sprattus,Clupeidae,otolith,3,1.319,0.849,,1,,2016,10,4,58.947618,11.093702
KS_2024_21,Sprat,Sprat,Sprattus sprattus,Clupeidae,otolith,3,1.031,0.689,,1,,2016,10,4,58.947618,11.093702
KS_2024_21,Sprat,Sprat,Sprattus sprattus,Clupeidae,otolith,3,0.902,0.65,,1,,2016,10,4,58.947618,11.093702
KS_2024_21,Sprat,Sprat,Sprattus sprattus,Clupeidae,otolith,3,1.476,0.92,,1,,2016,10,4,58.947618,11.093702
KS_2024_21,Sprat,Sprat,Sprattus sprattus,Clupeidae,otolith,3,0.857,0.545,,1,,2016,10,4,58.947618,11.093702
KS_2024_21,Sprat,Sprat,Sprattus sprattus,Clupeidae,otolith,3,1.569,1.166,,1,,2016,10,4,58.947618,11.093702
KS_2024_21,Sprat,Sprat,Sprattus sprattus,Clupeidae,otolith,3,1.649,1.032,,1,,2016,10,4,58.947618,11.093702
KS_2024_21,Sprat,Sprat,Sprattus sprattus,Clupeidae,otolith,3,1.249,0.747,,1,,2016,10,4,58.947618,11.093702
KS_2024_21,Sprat,Sprat,Sprattus sprattus,Clupeidae,otolith,3,1.514,1.048,,1,,2016,10,4,58.947618,11.093702
KS_2024_21,Sprat,Sprat,Sprattus sprattus,Clupeidae,otolith,3,1.26,0.869,,1,,2016,10,4,58.947618,11.093702
KS_2024_21,Sprat,Sprat,Sprattus sprattus,Clupeidae,otolith,3,1.79,1.046,,1,,2016,10,4,58.947618,11.093702
KS_2024_21,Sprat,Sprat,Sprattus sprattus,Clupeidae,otolith,3,1.306,0.82,,1,,2016,10,4,58.947618,11.093702
KS_2024_21,Sprat,Sprat,Sprattus sprattus,Clupeidae,otolith,3,1.348,0.785,,1,,2016,10,4,58.947618,11.093702
KS_2024_21,Sprat,Sprat,Sprattus sprattus,Clupeidae,otolith,3,1.591,1.068,,1,,2016,10,4,58.947618,11.093702
KS_2024_21,Sprat,Sprat,Sprattus sprattus,Clupeidae,otolith,3,1.05,0.687,,1,,2016,10,4,58.947618,11.093702
KS_2024_21,Sprat,Sprat,Sprattus sprattus,Clupeidae,otolith,3,1.322,0.814,,1,,2016,10,4,58.947618,11.093702
KS_2024_21,Sprat,Sprat,Sprattus sprattus,Clupeidae,otolith,3,1.178,0.843,,1,,2016,10,4,58.947618,11.093702
KS_2024_21,Sprat,Sprat,Sprattus sprattus,Clupeidae,otolith,3,1.464,0.93,,1,,2016,10,4,58.947618,11.093702
KS_2024_21,Sprat,Sprat,Sprattus sprattus,Clupeidae,otolith,3,1.403,0.837,,1,,2016,10,4,58.947618,11.093702
KS_2024_21,Sprat,Sprat,Sprattus sprattus,Clupeidae,otolith,3,1.596,0.967,,1,,2016,10,4,58.947618,11.093702
KS_2024_21,Sprat,Sprat,Sprattus sprattus,Clupeidae,otolith,3,1.405,0.969,,1,,2016,10,4,58.947618,11.093702
KS_2024_21,Sprat,Sprat,Sprattus sprattus,Clupeidae,otolith,3,1.471,1.066,,1,,2016,10,4,58.947618,11.093702
KS_2024_21,Sprat,Sprat,Sprattus sprattus,Clupeidae,otolith,3,1.005,0.606,,1,,2016,10,4,58.947618,11.093702
KS_2024_21,Sprat,Sprat,Sprattus sprattus,Clupeidae,otolith,3,1.166,0.786,,1,,2016,10,4,58.947618,11.093702
KS_2024_21,Sprat,Sprat,Sprattus sprattus,Clupeidae,otolith,3,1.362,0.949,,1,,2016,10,4,58.947618,11.093702
KS_2024_21,Sprat,Sprat,Sprattus sprattus,Clupeidae,otolith,3,1.015,0.671,,1,,2016,10,4,58.947618,11.093702
KS_2024_21,Sprat,Sprat,Sprattus sprattus,Clupeidae,otolith,3,1.022,0.675,,1,,2016,10,4,58.947618,11.093702
KS_2024_21,Sprat,Sprat,Sprattus sprattus,Clupeidae,otolith,3,0.972,0.693,,1,,2016,10,4,58.947618,11.093702
KS_2024_21,Sprat,Sprat,Sprattus sprattus,Clupeidae,otolith,3,1.178,0.704,,1,,2016,10,4,58.947618,11.093702
KS_2024_21,Sprat,Sprat,Sprattus sprattus,Clupeidae,otolith,3,1.674,0.997,,1,,2016,10,4,58.947618,11.093702
KS_2024_21,Sprat,Sprat,Sprattus sprattus,Clupeidae,otolith,3,0.98,0.667,,1,,2016,10,4,58.947618,11.093702
KS_2024_21,Sprat,Sprat,Sprattus sprattus,Clupeidae,otolith,3,1.032,0.656,,1,,2016,10,4,58.947618,11.093702
KS_2024_21,Sprat,Sprat,Sprattus sprattus,Clupeidae,otolith,3,1.313,0.786,,1,,2016,10,4,58.947618,11.093702
KS_2024_21,Sprat,Sprat,Sprattus sprattus,Clupeidae,otolith,3,1.272,0.786,,1,,2016,10,4,58.947618,11.093702
KS_2024_21,Sprat,Sprat,Sprattus sprattus,Clupeidae,otolith,3,1.326,0.909,,1,,2016,10,4,58.947618,11.093702
KS_2024_21,Sprat,Sprat,Sprattus sprattus,Clupeidae,otolith,3,1.34,0.844,,1,,2016,10,4,58.947618,11.093702
KS_2024_21,Sprat,Sprat,Sprattus sprattus,Clupeidae,otolith,3,1.346,0.852,,1,,2016,10,4,58.947618,11.093702
KS_2024_21,Sprat,Sprat,Sprattus sprattus,Clupeidae,otolith,3,0.994,0.671,,1,,2016,10,4,58.947618,11.093702
KS_2024_21,Sprat,Sprat,Sprattus sprattus,Clupeidae,otolith,3,1.352,0.861,,1,,2016,10,4,58.947618,11.093702
KS_2024_21,Sprat,Sprat,Sprattus sprattus,Clupeidae,otolith,3,1.383,0.875,,1,,2016,10,4,58.947618,11.093702
KS_2024_21,Sprat,Sprat,Sprattus sprattus,Clupeidae,otolith,3,1.157,0.808,,1,,2016,10,4,58.947618,11.093702
KS_2024_21,Sprat,Sprat,Sprattus sprattus,Clupeidae,otolith,3,0.844,0.614,,1,,2016,10,4,58.947618,11.093702
KS_2024_21,Sprat,Sprat,Sprattus sprattus,Clupeidae,otolith,3,1.015,0.66,,1,,2016,10,4,58.947618,11.093702
KS_2024_21,Sprat,Sprat,Sprattus sprattus,Clupeidae,otolith,3,1.159,0.801,,1,,2016,10,4,58.947618,11.093702
KS_2024_21,Herring,Herring,Clupea harengus,Clupeidae,otolith,1,2.523,1.326,,1,,2016,10,4,58.947618,11.093702
KS_2024_21,Herring,Herring,Clupea harengus,Clupeidae,otolith,1,3.581,1.694,,1,,2016,10,4,58.947618,11.093702
KS_2024_21,Herring,Herring,Clupea harengus,Clupeidae,otolith,2,2.754,1.372,,1,,2016,10,4,58.947618,11.093702
KS_2024_21,Herring,Herring,Clupea harengus,Clupeidae,otolith,2,2.334,1.212,,1,,2016,10,4,58.947618,11.093702
